Text,Datetime,Language,Translation,Polarity,Subjectivity
taliban  bejubeln abzug  der ustruppen  „ihr  hattet die uhren  aber wir hatten die zeit   blog   afghanistan  biden ,2021-08-31 05:50:43+00:00,de,"Taliban couple withdrawal of the ustrums ""You had the watches but we had the time blog Afghanistan bidents ",0.0,0.0
lenadoppel grunds ätzlich war der afghanistan rückzug ja richtig aber dieser war überstürzt und chaotisch und die verantwortung  dafür liegt bei biden ,2021-08-31 05:31:18+00:00,de,"Lena Double Basically, the Afghanistan retreat was right but this was overrun and chaotic and the responsibility for this is bidene ",0.14285714285714285,0.26785714285714285
es  ist der  august   nach   jahren  sind die usa und verb ündete aus afghanistan  abgezogen   eure  meinung  wie  beurteilt ihr den einsatz   blog   biden  taliban ,2021-08-31 05:30:00+00:00,de,"It is August After years, the US and Verbal Food from Afghanistan deducted your opinion How did you judge your use Blog Biden Taliban ",0.0,0.0
nik gerassimow  falsch  usbev ölkerung egal ob republikanisch oder demokratisch unterstützt abzug  grossmehrheitlich auch  wenn man sich geordneteren verlauf  gewünscht hätte ist abzug  in den usa kein grosses thema  mehr amerikaner  sind froh diese last  los zu sein afghanistan  biden  usa,2021-08-31 05:02:05+00:00,de,"NIB Gerassimow False USBEV Oil Power No matter whether republican or democratically supports deduction majority even if you would have liked to be more ordinary course, deduction in the USA is not a big topic More Americans are glad this last lot to be afghanistan biden USA ",0.18125,0.5083333333333333
inflation biden ,2021-08-31 03:37:59+00:00,de,inflation biden ,0.0,0.0
tagesschau biden  größte luftbr ücke in der geschichte  der usa wie  weit geht diese geschichte  zurück,2021-08-31 02:50:55+00:00,de,Day show Biden's largest airbridge in the history of the USA How far is this story back ,0.05,0.5
  afghanistan  biden  robschmitttonight ingrahamangle impeach biden    ,2021-08-31 02:47:32+00:00,de,afghanistan biden rob schmitt tonight ingraham angle impeach biden ,0.0,0.0
lol the  cdc bio sagt cdcs  offizielle twitter quelle  für die tägliche glaubwürdige gesundheit  glaubwürdig 🤣 zumindest  werden die taliban  ihnen  sagen dass sie sie  bis ins gesicht  töten wollen sarkasmus biden afghanistan kabul  kommentar  politik,2021-08-31 02:45:43+00:00,de,lol the cdc bio tells cdcs official twitter source for daily credible health credible 🤣 at least the Taliban will tell you that you want to kill them into the face sarcasm biden Afghanistan Kabul comment Politics ,0.26,0.4999999999999999
biden   and  uh ,2021-08-30 23:27:43+00:00,de,biden   and  uh ,0.0,0.0
joe  biden  hat den flughafen  von kabul  verlassen das land  afghanistan  feiert in kürze  vermutlich  mit bildern  einer zerbombten usbotschaft  die  bilder  werden für die usa erdrückend sein ,2021-08-30 23:18:35+00:00,de,Joe Biden has left the airport of Kabul The Country Afghanistan will probably be celebrating the pictures of a bombed us message for the United States. ,0.0,0.0
pentagon  wusste stunden  vorher von dem terroranschlag  auf flughafen  von kabul   der  generalstabschefs  warnte vor „bedeutenden erkenntnissen  die darauf hindeuten dass der isisk einen „komplexen angriff  plant  kabul aiport  afghanistan  biden   ,2021-08-30 22:40:25+00:00,de,"Pentagon knew hours previously from the terrorist attack on the airport of Kabul of the General Staff warned against ""significant findings that indicate that the Isisk a"" complex attack plans Kabul Aiport Afghanistan bidene ",-0.010416666666666657,0.4854166666666666
biden  impeach biden  ,2021-08-30 22:10:02+00:00,de,biden  impeach biden ,0.0,0.0
biden  zum ende  des useinsatzes  in afghanistan  nach fast  jahren  kündigt rede  für dienstag  an tagesspiegel  ,2021-08-30 21:58:06+00:00,de,"Biden at the end of the usage in Afghanistan after almost years, talks for Tuesday at daily mirror ",0.0,0.0
impeach biden  biden  ,2021-08-30 21:45:29+00:00,de,impeach biden  biden ,0.0,0.0
ich  bin mir noch nicht sicher was genau es bedeutet dass es der kommandant  des centcom  ist der das ende  des längsten krieges  der usa verkündet und nicht der pr äsident aber  die kritik  biden  mangle es an führungsstärke wird es eher nähren afghanistan  kabul ,2021-08-30 21:44:05+00:00,de,I'm not sure what exactly it means that it is the commander of Centcom who is announced the end of the longest war of the US and not the President but the criticism of biders lack it to leadership strength it is rather nourish Afghanistan Kabul ,0.0,0.5694444444444444
afghanistan  taliban    heute  haben die islamisten  mit ushubschraubern  „verr äter in kandahar afghanistan  erhängt  zwar am hubschrauber  zurückgelassen von joe  biden  sie  verspotten uns jetzt offen               ,2021-08-30 21:43:47+00:00,de,"Afghanistan Taliban Today the Islamists with Ushucraubern ""Gorgeren in Kandahar Afghanistan hanged on the helicopter from Joe Biden they mock each other now ",-0.125,0.375
biden  links gr ün wir sind mehr ,2021-08-30 21:41:12+00:00,de,Biden left Gr ü we are more ,0.25,0.25
biden  links gr ün wir sind mehr ,2021-08-30 21:41:03+00:00,de,Biden left Gr ü we are more ,0.25,0.25
just in  fast   pensionierte usgener äle und admirale  verfassten einen offenen brief  in dem sie verteidigungsminister  lloyd  austin  und den vorsitzenden  der joint  chiefs  of staff  general  mark  milley  zum rücktritt aufforderten    sie sollen biden  gleich mitnehmen joe needs to go  ,2021-08-30 21:35:17+00:00,de,Just in almost retired US generes and admiral wrote an open letter in which Defense Minister Lloyd Austin and the Chairman of the Joint Chiefs of Staff General Mark Milley call for resignation You should take biders right away Joe Needs to go ,0.11190476190476191,0.5119047619047619
  polizeiberlin nachdem  biden  das erfolgreiche impfprogramm  von trump  so an die wand  gefahren hat diskutieren sie  das thema  natürlich nicht mehr hatten  wir ja schon,2021-08-30 21:31:39+00:00,de,"Police Berlin After Biden has driven the successful vaccination program from Trump to the wall, of course, we did not have the topic anymore ",0.75,0.95
ich  könnt schlafen wie biden ,2021-08-30 21:29:16+00:00,de,I can sleep like biders ,0.0,0.0
nik gerassimow  nik gerassimow  die fliegen bereits die ersten blackhawks  drunter hängt muss man nicht extra erklären  da hat biden  alles richtig gemacht 🤦‍♀ ,2021-08-30 21:09:26+00:00,de,NIK Gerassimow Nik Gerassimov The Flying Already the first blackhawks hangers hangs you do not have to explain extra because biders made everything right 🤦♀ ,0.17857142857142858,0.32301587301587303
die  taliban  zelebrieren den abzug  der usa aus afghanistan  blog   biden  ,2021-08-30 20:57:24+00:00,de,The Taliban celebrate the deduction of the USA from Afghanistan Blog Biden ,0.0,0.0
resilient vet  in  deutschland  wollten sehr viele biden  als us pr äsident haben jetzt  sehen wir ja was wir davon haben das  wäre unter trump  garantiert nicht passiert,2021-08-30 20:31:22+00:00,de,Resilient Vet in Germany wanted a lot of biders as US President now we see what we had that would not happen under Trump ,0.0,0.0
wahlbetr üger biden  tagesschau zdfheute  ,2021-08-30 20:28:18+00:00,de,Chosets Bids Biden Tagesschau Zdfieute ,0.0,0.0
impeachment  biden ,2021-08-30 20:28:14+00:00,de,impeachment  biden ,0.0,0.0
darf  man vorstellen die  verhandlungspartner  von joe  biden  und unserer bundesregierung  ,2021-08-30 20:20:55+00:00,de,may one imagine the negotiating partners of Joe Biden and our federal government ,0.0,0.0
hey  ard und zdf jeder ausrutscher  von trump  war euch berichtenswert aber  wenn biden  mitten im gespr äch einschläft sleepy joe  ,2021-08-30 19:26:27+00:00,de,Hey ARD and ZDF every slip-up of Trump was reported to you but when biders in the middle of the conversation falls asleep Sleepy Joe ,0.0,0.0
hurrikan  „ida  hat nach angaben  von uspr äsident joe  biden  „massive massive sch äden in louisiana  verursacht für den wiederaufbau  sicherte er den betroffenen regionen  die volle und langfristige unterst ützung der regierung  zu ,2021-08-30 19:16:35+00:00,de,"Hurricane ""Ida, according to USPR Essident Joe Biden,"" Massive Massive Scheranen in Louisiana caused for reconstruction, he secured the government's full and long-term support for the regions concerned ",0.11666666666666665,0.85
biden  impeachbidenharris  ,2021-08-30 18:52:52+00:00,de,biden impeach biden harris ,0.0,0.0
⚠die  usa lassen gerade über  gerettete hunde  amp katzen  sterben  die  hunde  sind in transportboxen  am flughafen  kabul  amp werden nun offenbar alle zurückgelassen biden  kabul airport  afghanistan  nowzad  operation ark  pen farthing  bundeswehr  usa taliban  operation hercules  ,2021-08-30 18:27:00+00:00,de,⚠The USA just over-resented dogs AMP cats die the dogs are in transport boxes at the airport Kabul Amp are now apparently all leaving Biden Kabul Airport Afghanistan Novzad Operation Ark Pen Farthing Bundeswehr USA Taliban Operation Hercules ,0.05,0.35
das  ist nicht mehr der deal  von trump  das ist auf die planlosigkeit  von biden  zurückzuführen wenn  die ganzen guantanamo  typen  noch nach afghanistan  ausreisen  werden stehen wir am gleichen punkt  wie am  kabul taliban alqaida ,2021-08-30 18:26:45+00:00,de,This is no longer the deal of Trump This is due to the planlessness of bidents when all the Guantanamo types will leave after Afghanistan we stand at the same point as on Kabul Taliban Alqaida ,-0.0625,0.25
biden rücktritt gefordert tote  kinder  zivilisten  und ussoldaten   via wochenblick ,2021-08-30 18:12:32+00:00,de,Biden resignation demanded dead children civilians and esole data via weekly views ,-0.2,0.4
bbinkowska jeder  durch drohnen  getöteter iskämpfer bringt mindestens  neue radikale iskämpfer hervor das  haben die drohnenkriege  der amerikaner  gezeigt  🤷‍♂eurodrohne  usa potus biden  is rache  afghanistan  kabul  drohnen ,2021-08-30 17:46:40+00:00,de,BBinkowska everyone killed by drones brings at least new radicals Istracfer emerged the drone wars of the Americans show 🤷♂Eurodrohne USA Potus bidene is revenge Afghanistan Kabul drones ,-0.12121212121212122,0.28484848484848485
biden  is a murderer ,2021-08-30 17:42:44+00:00,de,biden  is a murderer ,0.0,0.0
warum  gibt es bei uns niemanden der auch nur ansatzweise das bigotte fettauge  und ihren sozenzwerg  so kritisiert für ihre afghanistan  disaster  wie dieser hier grandpa  biden  claus strunz  jreichelt drumheadberlin   via you tube ,2021-08-30 17:28:33+00:00,de,Why does not there are anyone who is just beginning the Bigotte fattauge and their Pekentleng so criticized for their Afghanistan Disaster like this Grandpa Biden Claus Strunz Jordelt Drumheadberlin via You Tube ,0.0,0.0
tagesschau wer  wissen will wie der politischmediale komplex  und der zwangsfinanzierte propagandasender  der regierung  mit framing  manipulieren während jede corona infektion  trump  persönlich zugerechnet wurde obwohl er für die impfung  sorgte wird biden  vor vorw ürfen abgeschirmt,2021-08-30 17:25:12+00:00,de,"Tageschau Who wants to know how the political media complex and the forced-financed propagandasters of the government with framing manipulate while each corona infection trump was personally attributed even though he provided for vaccination, biders are shielded before pre-shielded ",-0.024999999999999994,0.22500000000000003
tagesschau biden  versagt bezüglich corona  völlig da  er augenscheinlich nicht regieren kann sollte er es entweder lassen oder entlassen werden,2021-08-30 17:20:28+00:00,de,Tagesschau Biden failed with regard to Corona completely because he evidently can not rule it should be either allowed or dismissed ,-0.05000000000000001,0.31666666666666665
biden  schläft beim empfang  des israelischen botschafters   ,2021-08-30 16:59:10+00:00,de,Biden sleeps upon receipt of the Israeli ambassador ,0.0,0.0
biden  wtf ,2021-08-30 16:42:32+00:00,de,biden  wtf ,-0.5,1.0
amber alarm  weißer mann   irrt in dc umher und hält sich für den pr äsidenten biden  ,2021-08-30 16:29:25+00:00,de,Amber alarm white man mistakes in DC and holds himself for the Präsident Biden ,0.0,0.0
🤗 und  sie fliegen doch taliban  im black hawk  heli  über afghanistan  biden s  inter nazis  regime  hat genug milit ärklumpert  dagelassen um einen staat  damit aufzurüsten  glaube  den fake news  medien  kein wort  mehr zu diesem orchestrierten spektakel     ,2021-08-30 16:23:44+00:00,de,🤗 And they fly Taliban in the Black Hawk Heli about Afghanistan Biden S Inter Nazis Regime has enough milit clotting platters to upgrade to a state faith the fake news media no word more about this orchestrated spectacle ,0.12666666666666668,0.6666666666666667
